step,strat,count
412,"0,3",5
413,"3,0",0
413,"2,1",0
413,"1,2",0
413,"0,3",5
414,"3,0",0
414,"2,1",0
414,"1,2",1
414,"0,3",4
415,"3,0",0
415,"2,1",0
415,"1,2",0
415,"0,3",5
416,"3,0",0
416,"2,1",0
416,"1,2",0
416,"0,3",5
417,"3,0",0
417,"2,1",0
417,"1,2",0
417,"0,3",5
418,"3,0",0
418,"2,1",0
418,"1,2",0
418,"0,3",5
419,"3,0",0
419,"2,1",0
419,"1,2",0
419,"0,3",5
420,"3,0",0
420,"2,1",0
420,"1,2",0
420,"0,3",5
421,"3,0",0
421,"2,1",0
421,"1,2",0
421,"0,3",5
422,"3,0",0
422,"2,1",0
422,"1,2",0
422,"0,3",5
423,"3,0",0
423,"2,1",0
423,"1,2",0
423,"0,3",5
424,"3,0",0
424,"2,1",0
424,"1,2",0
424,"0,3",5
425,"3,0",0
425,"2,1",0
425,"1,2",0
425,"0,3",5
426,"3,0",0
426,"2,1",0
426,"1,2",1
426,"0,3",4
427,"3,0",0
427,"2,1",0
427,"1,2",1
427,"0,3",4
428,"3,0",0
428,"2,1",0
428,"1,2",1
428,"0,3",4
429,"3,0",0
429,"2,1",0
429,"1,2",1
429,"0,3",4
430,"3,0",0
430,"2,1",0
430,"1,2",1
430,"0,3",4
431,"3,0",0
431,"2,1",0
431,"1,2",1
431,"0,3",4
432,"3,0",0
432,"2,1",0
432,"1,2",1
432,"0,3",4
433,"3,0",0
433,"2,1",0
433,"1,2",1
433,"0,3",4
434,"3,0",0
434,"2,1",0
434,"1,2",0
434,"0,3",5
435,"3,0",0
435,"2,1",0
435,"1,2",0
435,"0,3",5
436,"3,0",0
436,"2,1",0
436,"1,2",0
436,"0,3",5
437,"3,0",0
437,"2,1",0
437,"1,2",1
437,"0,3",4
438,"3,0",0
438,"2,1",0
438,"1,2",1
438,"0,3",4
439,"3,0",0
439,"2,1",0
439,"1,2",1
439,"0,3",4
440,"3,0",0
440,"2,1",0
440,"1,2",0
440,"0,3",5
441,"3,0",0
441,"2,1",0
441,"1,2",0
441,"0,3",5
442,"3,0",0
442,"2,1",0
442,"1,2",0
442,"0,3",5
443,"3,0",0
443,"2,1",0
443,"1,2",0
443,"0,3",5
444,"3,0",0
444,"2,1",0
444,"1,2",0
444,"0,3",5
445,"3,0",0
445,"2,1",0
445,"1,2",0
445,"0,3",5
446,"3,0",0
446,"2,1",0
446,"1,2",0
446,"0,3",5
447,"3,0",0
447,"2,1",0
447,"1,2",0
447,"0,3",5
448,"3,0",0
448,"2,1",0
448,"1,2",0
448,"0,3",5
449,"3,0",0
449,"2,1",0
449,"1,2",0
449,"0,3",5
450,"3,0",0
450,"2,1",0
450,"1,2",0
450,"0,3",5
451,"3,0",0
451,"2,1",0
451,"1,2",0
451,"0,3",5
452,"3,0",0
452,"2,1",0
452,"1,2",0
452,"0,3",5
453,"3,0",0
453,"2,1",0
453,"1,2",0
453,"0,3",5
454,"3,0",0
454,"2,1",0
454,"1,2",0
454,"0,3",5
455,"3,0",0
455,"2,1",0
455,"1,2",0
455,"0,3",5
456,"3,0",0
456,"2,1",0
456,"1,2",0
456,"0,3",5
457,"3,0",0
457,"2,1",0
457,"1,2",0
457,"0,3",5
458,"3,0",0
458,"2,1",0
458,"1,2",0
458,"0,3",5
459,"3,0",0
459,"2,1",0
459,"1,2",0
459,"0,3",5
460,"3,0",0
460,"2,1",0
460,"1,2",0
460,"0,3",5
461,"3,0",0
461,"2,1",0
461,"1,2",0
461,"0,3",5
462,"3,0",0
462,"2,1",0
462,"1,2",0
462,"0,3",5
463,"3,0",0
463,"2,1",0
463,"1,2",0
463,"0,3",5
464,"3,0",0
464,"2,1",0
464,"1,2",0
464,"0,3",5
465,"3,0",0
465,"2,1",0
465,"1,2",0
465,"0,3",5
466,"3,0",0
466,"2,1",0
466,"1,2",0
466,"0,3",5
467,"3,0",0
467,"2,1",0
467,"1,2",0
467,"0,3",5
468,"3,0",0
468,"2,1",0
468,"1,2",0
468,"0,3",5
469,"3,0",0
469,"2,1",0
469,"1,2",0
469,"0,3",5
470,"3,0",0
470,"2,1",0
470,"1,2",0
470,"0,3",5
471,"3,0",0
471,"2,1",0
471,"1,2",0
471,"0,3",5
472,"3,0",0
472,"2,1",0
472,"1,2",0
472,"0,3",5
473,"3,0",0
473,"2,1",0
473,"1,2",0
473,"0,3",5
474,"3,0",0
474,"2,1",0
474,"1,2",0
474,"0,3",5
475,"3,0",0
475,"2,1",0
475,"1,2",0
475,"0,3",5
476,"3,0",0
476,"2,1",0
476,"1,2",0
476,"0,3",5
477,"3,0",0
477,"2,1",0
477,"1,2",0
477,"0,3",5
478,"3,0",0
478,"2,1",0
478,"1,2",0
478,"0,3",5
479,"3,0",0
479,"2,1",0
479,"1,2",0
479,"0,3",5
480,"3,0",0
480,"2,1",0
480,"1,2",0
480,"0,3",5
481,"3,0",0
481,"2,1",0
481,"1,2",0
481,"0,3",5
482,"3,0",0
482,"2,1",0
482,"1,2",1
482,"0,3",4
483,"3,0",0
483,"2,1",0
483,"1,2",2
483,"0,3",3
484,"3,0",0
484,"2,1",0
484,"1,2",2
484,"0,3",3
485,"3,0",0
485,"2,1",0
485,"1,2",2
485,"0,3",3
486,"3,0",0
486,"2,1",0
486,"1,2",2
486,"0,3",3
487,"3,0",0
487,"2,1",0
487,"1,2",2
487,"0,3",3
488,"3,0",0
488,"2,1",0
488,"1,2",1
488,"0,3",4
489,"3,0",0
489,"2,1",0
489,"1,2",0
489,"0,3",5
490,"3,0",0
490,"2,1",0
490,"1,2",0
490,"0,3",5
491,"3,0",0
491,"2,1",0
491,"1,2",0
491,"0,3",5
492,"3,0",0
492,"2,1",0
492,"1,2",1
492,"0,3",4
493,"3,0",1
493,"2,1",0
493,"1,2",0
493,"0,3",4
494,"3,0",1
494,"2,1",0
494,"1,2",0
494,"0,3",4
495,"3,0",1
495,"2,1",0
495,"1,2",1
495,"0,3",3
496,"3,0",0
496,"2,1",0
496,"1,2",1
496,"0,3",4
497,"3,0",0
497,"2,1",0
497,"1,2",0
497,"0,3",5
498,"3,0",0
498,"2,1",0
498,"1,2",0
498,"0,3",5
499,"3,0",0
499,"2,1",0
499,"1,2",0
499,"0,3",5
500,"3,0",0
500,"2,1",0
500,"1,2",0
500,"0,3",5
501,"3,0",0
501,"2,1",0
501,"1,2",0
501,"0,3",5
502,"3,0",0
502,"2,1",0
502,"1,2",0
502,"0,3",5
503,"3,0",0
503,"2,1",0
503,"1,2",1
503,"0,3",4
504,"3,0",0
504,"2,1",0
504,"1,2",1
504,"0,3",4
505,"3,0",0
505,"2,1",0
505,"1,2",0
505,"0,3",5
506,"3,0",0
506,"2,1",0
506,"1,2",0
506,"0,3",5
507,"3,0",0
507,"2,1",0
507,"1,2",0
507,"0,3",5
508,"3,0",0
508,"2,1",0
508,"1,2",0
508,"0,3",5
509,"3,0",0
509,"2,1",0
509,"1,2",0
509,"0,3",5
510,"3,0",0
510,"2,1",0
510,"1,2",0
510,"0,3",5
511,"3,0",0
511,"2,1",0
511,"1,2",1
511,"0,3",4
512,"3,0",0
512,"2,1",0
512,"1,2",0
512,"0,3",5
513,"3,0",0
513,"2,1",0
513,"1,2",0
513,"0,3",5
514,"3,0",0
514,"2,1",0
514,"1,2",0
514,"0,3",5
515,"3,0",0
515,"2,1",0
515,"1,2",0
515,"0,3",5
516,"3,0",0
516,"2,1",0
516,"1,2",0
516,"0,3",5
517,"3,0",0
517,"2,1",0
517,"1,2",0
517,"0,3",5
518,"3,0",0
518,"2,1",0
518,"1,2",0
518,"0,3",5
519,"3,0",0
519,"2,1",0
519,"1,2",0
519,"0,3",5
520,"3,0",0
520,"2,1",0
520,"1,2",0
520,"0,3",5
521,"3,0",0
521,"2,1",0
521,"1,2",0
521,"0,3",5
522,"3,0",0
522,"2,1",0
522,"1,2",0
522,"0,3",5
523,"3,0",0
523,"2,1",0
523,"1,2",0
523,"0,3",5
524,"3,0",0
524,"2,1",0
524,"1,2",0
524,"0,3",5
525,"3,0",0
525,"2,1",0
525,"1,2",0
525,"0,3",5
526,"3,0",0
526,"2,1",0
526,"1,2",0
526,"0,3",5
527,"3,0",0
527,"2,1",0
527,"1,2",0
527,"0,3",5
528,"3,0",0
528,"2,1",0
528,"1,2",0
528,"0,3",5
529,"3,0",0
529,"2,1",0
529,"1,2",0
529,"0,3",5
530,"3,0",0
530,"2,1",0
530,"1,2",0
530,"0,3",5
531,"3,0",0
531,"2,1",0
531,"1,2",0
531,"0,3",5
532,"3,0",0
532,"2,1",0
532,"1,2",0
532,"0,3",5
533,"3,0",0
533,"2,1",0
533,"1,2",1
533,"0,3",4
534,"3,0",0
534,"2,1",0
534,"1,2",1
534,"0,3",4
535,"3,0",0
535,"2,1",0
535,"1,2",1
535,"0,3",4
536,"3,0",0
536,"2,1",0
536,"1,2",0
536,"0,3",5
537,"3,0",0
537,"2,1",0
537,"1,2",0
537,"0,3",5
538,"3,0",0
538,"2,1",0
538,"1,2",0
538,"0,3",5
539,"3,0",0
539,"2,1",0
539,"1,2",0
539,"0,3",5
540,"3,0",0
540,"2,1",0
540,"1,2",0
540,"0,3",5
541,"3,0",0
541,"2,1",0
541,"1,2",0
541,"0,3",5
542,"3,0",0
542,"2,1",0
542,"1,2",0
542,"0,3",5
543,"3,0",0
543,"2,1",0
543,"1,2",0
543,"0,3",5
544,"3,0",0
544,"2,1",0
544,"1,2",0
544,"0,3",5
545,"3,0",0
545,"2,1",0
545,"1,2",1
545,"0,3",4
546,"3,0",0
546,"2,1",0
546,"1,2",1
546,"0,3",4
547,"3,0",0
547,"2,1",0
547,"1,2",1
547,"0,3",4
548,"3,0",0
548,"2,1",0
548,"1,2",1
548,"0,3",4
549,"3,0",0
549,"2,1",0
549,"1,2",0
549,"0,3",5
550,"3,0",0
550,"2,1",0
550,"1,2",0
550,"0,3",5
551,"3,0",0
551,"2,1",0
551,"1,2",0
551,"0,3",5
552,"3,0",0
552,"2,1",0
552,"1,2",0
552,"0,3",5
553,"3,0",0
553,"2,1",0
553,"1,2",1
553,"0,3",4
554,"3,0",0
554,"2,1",0
554,"1,2",0
554,"0,3",5
555,"3,0",0
555,"2,1",0
555,"1,2",0
555,"0,3",5
556,"3,0",0
556,"2,1",0
556,"1,2",0
556,"0,3",5
557,"3,0",0
557,"2,1",0
557,"1,2",0
557,"0,3",5
558,"3,0",0
558,"2,1",0
558,"1,2",0
558,"0,3",5
559,"3,0",0
559,"2,1",0
559,"1,2",0
559,"0,3",5
560,"3,0",0
560,"2,1",0
560,"1,2",0
560,"0,3",5
561,"3,0",0
561,"2,1",0
561,"1,2",0
561,"0,3",5
562,"3,0",0
562,"2,1",0
562,"1,2",0
562,"0,3",5
563,"3,0",0
563,"2,1",0
563,"1,2",0
563,"0,3",5
564,"3,0",0
564,"2,1",0
564,"1,2",0
564,"0,3",5
565,"3,0",0
565,"2,1",0
565,"1,2",0
565,"0,3",5
566,"3,0",0
566,"2,1",0
566,"1,2",0
566,"0,3",5
567,"3,0",0
567,"2,1",0
567,"1,2",1
567,"0,3",4
568,"3,0",0
568,"2,1",0
568,"1,2",1
568,"0,3",4
569,"3,0",0
569,"2,1",0
569,"1,2",0
569,"0,3",5
570,"3,0",0
570,"2,1",0
570,"1,2",0
570,"0,3",5
571,"3,0",0
571,"2,1",0
571,"1,2",0
571,"0,3",5
572,"3,0",0
572,"2,1",0
572,"1,2",0
572,"0,3",5
573,"3,0",0
573,"2,1",0
573,"1,2",0
573,"0,3",5
574,"3,0",0
574,"2,1",0
574,"1,2",1
574,"0,3",4
575,"3,0",0
575,"2,1",0
575,"1,2",0
575,"0,3",5
576,"3,0",0
576,"2,1",0
576,"1,2",0
576,"0,3",5
577,"3,0",0
577,"2,1",0
577,"1,2",1
577,"0,3",4
578,"3,0",0
578,"2,1",0
578,"1,2",1
578,"0,3",4
579,"3,0",0
579,"2,1",0
579,"1,2",1
579,"0,3",4
580,"3,0",0
580,"2,1",0
580,"1,2",0
580,"0,3",5
581,"3,0",0
581,"2,1",0
581,"1,2",0
581,"0,3",5
582,"3,0",0
582,"2,1",0
582,"1,2",0
582,"0,3",5
583,"3,0",0
583,"2,1",0
583,"1,2",0
583,"0,3",5
584,"3,0",0
584,"2,1",0
584,"1,2",0
584,"0,3",5
585,"3,0",0
585,"2,1",0
585,"1,2",0
585,"0,3",5
586,"3,0",0
586,"2,1",0
586,"1,2",0
586,"0,3",5
587,"3,0",0
587,"2,1",0
587,"1,2",1
587,"0,3",4
588,"3,0",0
588,"2,1",0
588,"1,2",0
588,"0,3",5
589,"3,0",0
589,"2,1",0
589,"1,2",0
589,"0,3",5
590,"3,0",0
590,"2,1",0
590,"1,2",0
590,"0,3",5
591,"3,0",0
591,"2,1",0
591,"1,2",0
591,"0,3",5
592,"3,0",0
592,"2,1",0
592,"1,2",0
592,"0,3",5
593,"3,0",0
593,"2,1",0
593,"1,2",0
593,"0,3",5
594,"3,0",0
594,"2,1",0
594,"1,2",0
594,"0,3",5
595,"3,0",0
595,"2,1",0
595,"1,2",1
595,"0,3",4
596,"3,0",0
596,"2,1",0
596,"1,2",1
596,"0,3",4
597,"3,0",0
597,"2,1",0
597,"1,2",1
597,"0,3",4
598,"3,0",0
598,"2,1",0
598,"1,2",2
598,"0,3",3
599,"3,0",0
599,"2,1",0
599,"1,2",2
599,"0,3",3
600,"3,0",0
600,"2,1",0
600,"1,2",1
600,"0,3",4
601,"3,0",0
601,"2,1",0
601,"1,2",0
601,"0,3",5
602,"3,0",0
602,"2,1",0
602,"1,2",0
602,"0,3",5
603,"3,0",0
603,"2,1",0
603,"1,2",0
603,"0,3",5
604,"3,0",0
604,"2,1",0
604,"1,2",0
604,"0,3",5
605,"3,0",0
605,"2,1",0
605,"1,2",0
605,"0,3",5
606,"3,0",0
606,"2,1",0
606,"1,2",0
606,"0,3",5
607,"3,0",0
607,"2,1",0
607,"1,2",0
607,"0,3",5
608,"3,0",0
608,"2,1",0
608,"1,2",0
608,"0,3",5
609,"3,0",0
609,"2,1",0
609,"1,2",0
609,"0,3",5
610,"3,0",0
610,"2,1",0
610,"1,2",0
610,"0,3",5
611,"3,0",0
611,"2,1",0
611,"1,2",0
611,"0,3",5
612,"3,0",0
612,"2,1",0
612,"1,2",0
612,"0,3",5
613,"3,0",0
613,"2,1",0
613,"1,2",0
613,"0,3",5
614,"3,0",0
614,"2,1",0
614,"1,2",1
614,"0,3",4
615,"3,0",0
615,"2,1",0
615,"1,2",1
615,"0,3",4
616,"3,0",0
616,"2,1",0
616,"1,2",1
616,"0,3",4
617,"3,0",0
617,"2,1",0
617,"1,2",1
617,"0,3",4
618,"3,0",0
618,"2,1",0
618,"1,2",1
618,"0,3",4
619,"3,0",0
619,"2,1",0
619,"1,2",1
619,"0,3",4
620,"3,0",0
620,"2,1",1
620,"1,2",1
620,"0,3",3
621,"3,0",0
621,"2,1",0
621,"1,2",1
621,"0,3",4
622,"3,0",0
622,"2,1",0
622,"1,2",0
622,"0,3",5
623,"3,0",0
623,"2,1",0
623,"1,2",0
623,"0,3",5
624,"3,0",0
624,"2,1",0
624,"1,2",0
624,"0,3",5
625,"3,0",0
625,"2,1",0
625,"1,2",0
625,"0,3",5
626,"3,0",0
626,"2,1",0
626,"1,2",0
626,"0,3",5
627,"3,0",0
627,"2,1",0
627,"1,2",0
627,"0,3",5
628,"3,0",0
628,"2,1",0
628,"1,2",0
628,"0,3",5
629,"3,0",0
629,"2,1",0
629,"1,2",0
629,"0,3",5
630,"3,0",0
630,"2,1",0
630,"1,2",0
630,"0,3",5
631,"3,0",0
631,"2,1",0
631,"1,2",0
631,"0,3",5
632,"3,0",0
632,"2,1",0
632,"1,2",0
632,"0,3",5
633,"3,0",0
633,"2,1",0
633,"1,2",0
633,"0,3",5
634,"3,0",0
634,"2,1",0
634,"1,2",0
634,"0,3",5
635,"3,0",0
635,"2,1",0
635,"1,2",0
635,"0,3",5
636,"3,0",0
636,"2,1",0
636,"1,2",0
636,"0,3",5
637,"3,0",0
637,"2,1",0
637,"1,2",0
637,"0,3",5
638,"3,0",0
638,"2,1",0
638,"1,2",0
638,"0,3",5
639,"3,0",0
639,"2,1",0
639,"1,2",0
639,"0,3",5
640,"3,0",0
640,"2,1",0
640,"1,2",0
640,"0,3",5
641,"3,0",0
641,"2,1",0
641,"1,2",1
641,"0,3",4
642,"3,0",0
642,"2,1",0
642,"1,2",0
642,"0,3",5
643,"3,0",0
643,"2,1",0
643,"1,2",0
643,"0,3",5
644,"3,0",0
644,"2,1",0
644,"1,2",0
644,"0,3",5
645,"3,0",0
645,"2,1",0
645,"1,2",0
645,"0,3",5
646,"3,0",0
646,"2,1",0
646,"1,2",0
646,"0,3",5
647,"3,0",0
647,"2,1",0
647,"1,2",0
647,"0,3",5
648,"3,0",0
648,"2,1",0
648,"1,2",0
648,"0,3",5
649,"3,0",0
649,"2,1",0
649,"1,2",0
649,"0,3",5
650,"3,0",0
650,"2,1",0
650,"1,2",0
650,"0,3",5
651,"3,0",0
651,"2,1",0
651,"1,2",0
651,"0,3",5
652,"3,0",0
652,"2,1",0
652,"1,2",0
652,"0,3",5
653,"3,0",0
653,"2,1",0
653,"1,2",1
653,"0,3",4
654,"3,0",0
654,"2,1",0
654,"1,2",2
654,"0,3",3
655,"3,0",0
655,"2,1",0
655,"1,2",2
655,"0,3",3
656,"3,0",0
656,"2,1",0
656,"1,2",1
656,"0,3",4
657,"3,0",0
657,"2,1",0
657,"1,2",2
657,"0,3",3
658,"3,0",0
658,"2,1",0
658,"1,2",1
658,"0,3",4
659,"3,0",0
659,"2,1",0
659,"1,2",0
659,"0,3",5
660,"3,0",0
660,"2,1",0
660,"1,2",1
660,"0,3",4
661,"3,0",0
661,"2,1",0
661,"1,2",1
661,"0,3",4
662,"3,0",0
662,"2,1",0
662,"1,2",1
662,"0,3",4
663,"3,0",0
663,"2,1",0
663,"1,2",1
663,"0,3",4
664,"3,0",0
664,"2,1",0
664,"1,2",1
664,"0,3",4
665,"3,0",0
665,"2,1",0
665,"1,2",2
665,"0,3",3
666,"3,0",0
666,"2,1",0
666,"1,2",1
666,"0,3",4
667,"3,0",0
667,"2,1",0
667,"1,2",0
667,"0,3",5
668,"3,0",0
668,"2,1",0
668,"1,2",0
668,"0,3",5
669,"3,0",0
669,"2,1",0
669,"1,2",1
669,"0,3",4
670,"3,0",0
670,"2,1",0
670,"1,2",1
670,"0,3",4
671,"3,0",0
671,"2,1",0
671,"1,2",1
671,"0,3",4
672,"3,0",0
672,"2,1",0
672,"1,2",1
672,"0,3",4
673,"3,0",0
673,"2,1",0
673,"1,2",1
673,"0,3",4
674,"3,0",0
674,"2,1",0
674,"1,2",1
674,"0,3",4
675,"3,0",0
675,"2,1",0
675,"1,2",1
675,"0,3",4
676,"3,0",0
676,"2,1",0
676,"1,2",1
676,"0,3",4
677,"3,0",0
677,"2,1",0
677,"1,2",1
677,"0,3",4
678,"3,0",0
678,"2,1",0
678,"1,2",1
678,"0,3",4
679,"3,0",0
679,"2,1",0
679,"1,2",1
679,"0,3",4
680,"3,0",0
680,"2,1",0
680,"1,2",1
680,"0,3",4
681,"3,0",0
681,"2,1",0
681,"1,2",0
681,"0,3",5
682,"3,0",0
682,"2,1",0
682,"1,2",0
682,"0,3",5
683,"3,0",0
683,"2,1",0
683,"1,2",0
683,"0,3",5
684,"3,0",0
684,"2,1",0
684,"1,2",0
684,"0,3",5
685,"3,0",0
685,"2,1",0
685,"1,2",0
685,"0,3",5
686,"3,0",0
686,"2,1",0
686,"1,2",0
686,"0,3",5
687,"3,0",0
687,"2,1",0
687,"1,2",0
687,"0,3",5
688,"3,0",0
688,"2,1",0
688,"1,2",0
688,"0,3",5
689,"3,0",0
689,"2,1",0
689,"1,2",0
689,"0,3",5
690,"3,0",0
690,"2,1",0
690,"1,2",0
690,"0,3",5
691,"3,0",0
691,"2,1",0
691,"1,2",0
691,"0,3",5
692,"3,0",0
692,"2,1",0
692,"1,2",1
692,"0,3",4
693,"3,0",0
693,"2,1",0
693,"1,2",1
693,"0,3",4
694,"3,0",0
694,"2,1",0
694,"1,2",1
694,"0,3",4
695,"3,0",0
695,"2,1",0
695,"1,2",2
695,"0,3",3
696,"3,0",0
696,"2,1",0
696,"1,2",2
696,"0,3",3
697,"3,0",0
697,"2,1",0
697,"1,2",1
697,"0,3",4
698,"3,0",0
698,"2,1",0
698,"1,2",0
698,"0,3",5
699,"3,0",0
699,"2,1",0
699,"1,2",0
699,"0,3",5
700,"3,0",0
700,"2,1",0
700,"1,2",0
700,"0,3",5
701,"3,0",0
701,"2,1",0
701,"1,2",1
701,"0,3",4
702,"3,0",0
702,"2,1",0
702,"1,2",1
702,"0,3",4
703,"3,0",0
703,"2,1",0
703,"1,2",1
703,"0,3",4
704,"3,0",0
704,"2,1",0
704,"1,2",1
704,"0,3",4
705,"3,0",0
705,"2,1",0
705,"1,2",1
705,"0,3",4
706,"3,0",0
706,"2,1",0
706,"1,2",1
706,"0,3",4
707,"3,0",0
707,"2,1",0
707,"1,2",1
707,"0,3",4
708,"3,0",0
708,"2,1",0
708,"1,2",1
708,"0,3",4
709,"3,0",0
709,"2,1",0
709,"1,2",2
709,"0,3",3
710,"3,0",0
710,"2,1",0
710,"1,2",2
710,"0,3",3
711,"3,0",0
711,"2,1",0
711,"1,2",1
711,"0,3",4
712,"3,0",0
712,"2,1",0
712,"1,2",1
712,"0,3",4
713,"3,0",0
713,"2,1",0
713,"1,2",1
713,"0,3",4
714,"3,0",0
714,"2,1",0
714,"1,2",1
714,"0,3",4
715,"3,0",0
715,"2,1",0
715,"1,2",0
715,"0,3",5
716,"3,0",0
716,"2,1",0
716,"1,2",0
716,"0,3",5
717,"3,0",0
717,"2,1",0
717,"1,2",0
717,"0,3",5
718,"3,0",0
718,"2,1",0
718,"1,2",0
718,"0,3",5
719,"3,0",0
719,"2,1",0
719,"1,2",1
719,"0,3",4
720,"3,0",0
720,"2,1",0
720,"1,2",1
720,"0,3",4
721,"3,0",0
721,"2,1",0
721,"1,2",1
721,"0,3",4
722,"3,0",0
722,"2,1",0
722,"1,2",1
722,"0,3",4
723,"3,0",0
723,"2,1",0
723,"1,2",1
723,"0,3",4
724,"3,0",0
724,"2,1",0
724,"1,2",1
724,"0,3",4
725,"3,0",0
725,"2,1",0
725,"1,2",1
725,"0,3",4
726,"3,0",0
726,"2,1",0
726,"1,2",1
726,"0,3",4
727,"3,0",0
727,"2,1",0
727,"1,2",1
727,"0,3",4
728,"3,0",0
728,"2,1",0
728,"1,2",1
728,"0,3",4
729,"3,0",0
729,"2,1",0
729,"1,2",1
729,"0,3",4
730,"3,0",0
730,"2,1",0
730,"1,2",1
730,"0,3",4
731,"3,0",0
731,"2,1",0
731,"1,2",0
731,"0,3",5
732,"3,0",0
732,"2,1",0
732,"1,2",0
732,"0,3",5
733,"3,0",0
733,"2,1",0
733,"1,2",0
733,"0,3",5
734,"3,0",0
734,"2,1",0
734,"1,2",0
734,"0,3",5
735,"3,0",0
735,"2,1",0
735,"1,2",0
735,"0,3",5
736,"3,0",0
736,"2,1",0
736,"1,2",0
736,"0,3",5
737,"3,0",0
737,"2,1",0
737,"1,2",0
737,"0,3",5
738,"3,0",0
738,"2,1",0
738,"1,2",0
738,"0,3",5
739,"3,0",0
739,"2,1",0
739,"1,2",0
739,"0,3",5
740,"3,0",0
740,"2,1",0
740,"1,2",1
740,"0,3",4
741,"3,0",0
741,"2,1",0
741,"1,2",0
741,"0,3",5
742,"3,0",0
742,"2,1",0
742,"1,2",0
742,"0,3",5
743,"3,0",0
743,"2,1",0
743,"1,2",0
743,"0,3",5
744,"3,0",0
744,"2,1",0
744,"1,2",0
744,"0,3",5
745,"3,0",0
745,"2,1",0
745,"1,2",0
745,"0,3",5
746,"3,0",0
746,"2,1",0
746,"1,2",0
746,"0,3",5
747,"3,0",0
747,"2,1",0
747,"1,2",0
747,"0,3",5
748,"3,0",0
748,"2,1",0
748,"1,2",0
748,"0,3",5
749,"3,0",0
749,"2,1",0
749,"1,2",0
749,"0,3",5
750,"3,0",0
750,"2,1",0
750,"1,2",0
750,"0,3",5
751,"3,0",0
751,"2,1",0
751,"1,2",0
751,"0,3",5
752,"3,0",0
752,"2,1",0
752,"1,2",0
752,"0,3",5
753,"3,0",0
753,"2,1",0
753,"1,2",0
753,"0,3",5
754,"3,0",0
754,"2,1",0
754,"1,2",0
754,"0,3",5
755,"3,0",0
755,"2,1",0
755,"1,2",0
755,"0,3",5
756,"3,0",0
756,"2,1",0
756,"1,2",0
756,"0,3",5
757,"3,0",0
757,"2,1",0
757,"1,2",0
757,"0,3",5
758,"3,0",0
758,"2,1",0
758,"1,2",0
758,"0,3",5
759,"3,0",0
759,"2,1",0
759,"1,2",0
759,"0,3",5
760,"3,0",0
760,"2,1",0
760,"1,2",0
760,"0,3",5
761,"3,0",0
761,"2,1",0
761,"1,2",0
761,"0,3",5
762,"3,0",0
762,"2,1",0
762,"1,2",0
762,"0,3",5
763,"3,0",0
763,"2,1",0
763,"1,2",0
763,"0,3",5
764,"3,0",0
764,"2,1",0
764,"1,2",0
764,"0,3",5
765,"3,0",0
765,"2,1",0
765,"1,2",0
765,"0,3",5
766,"3,0",0
766,"2,1",0
766,"1,2",0
766,"0,3",5
767,"3,0",0
767,"2,1",0
767,"1,2",1
767,"0,3",4
768,"3,0",0
768,"2,1",0
768,"1,2",1
768,"0,3",4
769,"3,0",0
769,"2,1",0
769,"1,2",1
769,"0,3",4
770,"3,0",0
770,"2,1",0
770,"1,2",2
770,"0,3",3
771,"3,0",0
771,"2,1",0
771,"1,2",1
771,"0,3",4
772,"3,0",0
772,"2,1",0
772,"1,2",1
772,"0,3",4
773,"3,0",0
773,"2,1",0
773,"1,2",0
773,"0,3",5
774,"3,0",0
774,"2,1",0
774,"1,2",0
774,"0,3",5
775,"3,0",0
775,"2,1",0
775,"1,2",0
775,"0,3",5
776,"3,0",0
776,"2,1",0
776,"1,2",0
776,"0,3",5
777,"3,0",0
777,"2,1",0
777,"1,2",0
777,"0,3",5
778,"3,0",0
778,"2,1",0
778,"1,2",0
778,"0,3",5
779,"3,0",0
779,"2,1",0
779,"1,2",0
779,"0,3",5
780,"3,0",0
780,"2,1",0
780,"1,2",0
780,"0,3",5
781,"3,0",0
781,"2,1",0
781,"1,2",0
781,"0,3",5
782,"3,0",0
782,"2,1",0
782,"1,2",0
782,"0,3",5
783,"3,0",0
783,"2,1",0
783,"1,2",0
783,"0,3",5
784,"3,0",0
784,"2,1",0
784,"1,2",0
784,"0,3",5
785,"3,0",0
785,"2,1",0
785,"1,2",0
785,"0,3",5
786,"3,0",0
786,"2,1",0
786,"1,2",1
786,"0,3",4
787,"3,0",0
787,"2,1",0
787,"1,2",1
787,"0,3",4
788,"3,0",0
788,"2,1",0
788,"1,2",0
788,"0,3",5
789,"3,0",0
789,"2,1",0
789,"1,2",0
789,"0,3",5
790,"3,0",0
790,"2,1",0
790,"1,2",0
790,"0,3",5
791,"3,0",0
791,"2,1",0
791,"1,2",0
791,"0,3",5
792,"3,0",0
792,"2,1",0
792,"1,2",0
792,"0,3",5
793,"3,0",0
793,"2,1",0
793,"1,2",0
793,"0,3",5
794,"3,0",0
794,"2,1",0
794,"1,2",0
794,"0,3",5
795,"3,0",0
795,"2,1",0
795,"1,2",0
795,"0,3",5
796,"3,0",0
796,"2,1",0
796,"1,2",0
796,"0,3",5
797,"3,0",0
797,"2,1",1
797,"1,2",0
797,"0,3",4
798,"3,0",0
798,"2,1",1
798,"1,2",0
798,"0,3",4
799,"3,0",0
799,"2,1",1
799,"1,2",0
799,"0,3",4
800,"3,0",0
800,"2,1",0
800,"1,2",0
800,"0,3",5
801,"3,0",0
